DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AUSTRIA_DEMAND_[MW];AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW];BELGIUM_DEMAND_[MW];BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW];DENMARK_DEMAND_[MW];DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DENMARK_DEFICIT(-)_SURPLUS(+)_[MW];FRANCE_DEMAND_[MW];FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FRANCE_DEFICIT(-)_SURPLUS(+)_[MW];GERMANY_DEMAND_[MW];GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW];GERMANY_DEFICIT(-)_SURPLUS(+)_[MW];NETHERLANDS_DEMAND_[MW];NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW];SLOVENIA_DEMAND_[MW];SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW];SWITZERLAND_DEMAND_[MW];SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW];CZECH_REPUBLIC_DEMAND_[MW];CZECH_REPUBLIC_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CZECH_REPUBLIC_DEFICIT(-)_SURPLUS(+)_[MW]
15.01.2024;15.01.2024;FCR;1;NEGPOS_00_04;36,40;72,00;36,40;10,00;93,00;122,00;-65,00;25,00;36,40;-23,00;486,00;4,90;145,00;564,00;36,40;54,00;110,00;36,40;-67,00;14,00;36,40;-14,00;62,00;36,40;-23,00;77,00;36,40;-17,00
15.01.2024;15.01.2024;FCR;1;NEGPOS_04_08;33,01;72,00;33,01;8,00;93,00;144,40;-65,00;25,00;33,01;-23,00;486,00;3,56;145,00;564,00;33,01;54,00;110,00;33,01;-67,00;14,00;33,01;-14,00;62,00;33,01;-21,00;77,00;33,01;-17,00
15.01.2024;15.01.2024;FCR;1;NEGPOS_08_12;32,03;72,00;32,03;16,00;93,00;144,40;-65,00;25,00;32,03;-23,00;486,00;3,24;145,00;564,00;32,03;-10,00;110,00;32,03;-67,00;14,00;32,03;-14,00;62,00;32,03;35,00;77,00;32,03;-17,00
15.01.2024;15.01.2024;FCR;1;NEGPOS_12_16;27,14;72,00;27,14;8,00;93,00;144,40;-65,00;25,00;27,14;-23,00;486,00;3,52;145,00;564,00;27,14;23,00;110,00;27,14;-67,00;14,00;27,14;-14,00;62,00;27,14;10,00;77,00;27,14;-17,00
15.01.2024;15.01.2024;FCR;1;NEGPOS_16_20;37,50;72,00;37,50;26,00;93,00;144,40;-65,00;25,00;37,50;-24,00;486,00;3,12;145,00;564,00;37,50;-40,00;110,00;37,50;-67,00;14,00;37,50;-14,00;62,00;37,50;60,00;77,00;37,50;-21,00
15.01.2024;15.01.2024;FCR;1;NEGPOS_20_24;27,16;72,00;27,16;15,00;93,00;144,40;-65,00;25,00;27,16;-24,00;486,00;5,00;145,00;564,00;27,16;47,00;110,00;27,16;-67,00;14,00;27,16;-14,00;62,00;27,16;-16,00;77,00;27,16;-21,00
16.01.2024;16.01.2024;FCR;1;NEGPOS_00_04;35,23;72,00;35,23;7,00;93,00;144,80;-65,00;25,00;35,23;-22,00;486,00;4,90;145,00;564,00;35,23;51,00;110,00;35,23;-67,00;14,00;35,23;-13,00;62,00;35,23;2,00;77,00;35,23;-36,00
16.01.2024;16.01.2024;FCR;1;NEGPOS_04_08;34,81;72,00;34,81;2,00;93,00;144,80;-65,00;25,00;34,81;-22,00;486,00;3,52;145,00;564,00;34,81;36,00;110,00;34,81;-67,00;14,00;34,81;-14,00;62,00;34,81;6,00;77,00;34,81;-21,00
16.01.2024;16.01.2024;FCR;1;NEGPOS_08_12;36,65;72,00;36,65;2,00;93,00;144,80;-65,00;25,00;36,65;-22,00;486,00;3,40;145,00;564,00;36,65;55,00;110,00;36,65;-67,00;14,00;36,65;-14,00;62,00;36,65;-7,00;77,00;36,65;-26,00
16.01.2024;16.01.2024;FCR;1;NEGPOS_12_16;29,14;72,00;29,14;14,00;93,00;144,80;-65,00;25,00;29,14;-22,00;486,00;3,48;145,00;564,00;29,14;16,00;110,00;29,14;-67,00;14,00;29,14;-14,00;62,00;29,14;19,00;77,00;29,14;-26,00
16.01.2024;16.01.2024;FCR;1;NEGPOS_16_20;41,43;72,00;41,43;47,00;93,00;144,80;-65,00;25,00;41,43;-23,00;486,00;3,28;145,00;564,00;41,43;-15,00;110,00;41,43;-60,00;14,00;41,43;-14,00;62,00;41,43;6,00;77,00;41,43;-21,00
16.01.2024;16.01.2024;FCR;1;NEGPOS_20_24;24,68;72,00;24,68;17,00;93,00;144,80;-65,00;25,00;24,68;-23,00;486,00;5,00;145,00;564,00;24,68;54,00;110,00;24,68;-67,00;14,00;24,68;-14,00;62,00;24,68;-26,00;77,00;24,68;-21,00
17.01.2024;17.01.2024;FCR;1;NEGPOS_00_04;29,05;72,00;29,05;4,00;93,00;136,00;-65,00;25,00;29,05;-22,00;486,00;4,49;145,00;564,00;29,05;63,00;110,00;29,05;-58,00;14,00;29,05;-14,00;62,00;29,05;-32,00;77,00;29,05;-21,00
17.01.2024;17.01.2024;FCR;1;NEGPOS_04_08;39,87;72,00;39,87;12,00;93,00;136,00;-65,00;25,00;39,87;-22,00;486,00;3,48;145,00;564,00;39,87;47,00;110,00;39,87;-67,00;14,00;39,87;-14,00;62,00;39,87;-15,00;77,00;39,87;-21,00
17.01.2024;17.01.2024;FCR;1;NEGPOS_08_12;34,27;72,00;34,27;27,00;93,00;136,00;-65,00;25,00;34,27;-22,00;486,00;3,20;145,00;564,00;34,27;27,00;110,00;34,27;-67,00;14,00;34,27;-14,00;62,00;34,27;-10,00;77,00;34,27;-21,00
17.01.2024;17.01.2024;FCR;1;NEGPOS_12_16;25,92;72,00;25,92;25,00;93,00;136,00;-65,00;25,00;25,92;-22,00;486,00;3,32;145,00;564,00;25,92;30,00;110,00;25,92;-67,00;14,00;25,92;-14,00;62,00;25,92;-11,00;77,00;25,92;-21,00
17.01.2024;17.01.2024;FCR;1;NEGPOS_16_20;44,53;72,00;44,53;18,00;93,00;136,00;-65,00;25,00;44,53;-23,00;486,00;3,40;145,00;564,00;44,53;4,00;110,00;44,53;-60,00;14,00;44,53;-14,00;62,00;44,53;16,00;77,00;44,53;-21,00
17.01.2024;17.01.2024;FCR;1;NEGPOS_20_24;23,97;72,00;23,97;12,00;93,00;136,00;-65,00;25,00;23,97;-23,00;486,00;3,88;145,00;564,00;23,97;48,00;110,00;23,97;-58,00;14,00;23,97;-14,00;62,00;23,97;-24,00;77,00;23,97;-21,00
18.01.2024;18.01.2024;FCR;1;NEGPOS_00_04;27,33;72,00;27,33;26,00;93,00;55,60;-65,00;25,00;27,33;-22,00;486,00;6,00;145,00;564,00;27,33;36,00;110,00;27,33;-67,00;14,00;27,33;-14,00;62,00;27,33;-32,00;77,00;27,33;-7,00
18.01.2024;18.01.2024;FCR;1;NEGPOS_04_08;30,53;72,00;30,53;10,00;93,00;140,80;-65,00;25,00;30,53;-22,00;486,00;10,00;145,00;564,00;30,53;65,00;110,00;30,53;-67,00;14,00;30,53;-14,00;62,00;30,53;-35,00;77,00;30,53;-17,00
18.01.2024;18.01.2024;FCR;1;NEGPOS_08_12;31,86;72,00;31,86;20,00;93,00;140,80;-65,00;25,00;31,86;-22,00;486,00;3,28;145,00;564,00;31,86;-36,00;110,00;31,86;-67,00;14,00;31,86;-14,00;62,00;31,86;46,00;77,00;31,86;-7,00
18.01.2024;18.01.2024;FCR;1;NEGPOS_12_16;22,70;72,00;22,70;26,00;93,00;140,80;-65,00;25,00;22,70;-22,00;486,00;16,64;145,00;564,00;22,70;-28,00;110,00;22,70;-67,00;14,00;22,70;-14,00;62,00;22,70;42,00;77,00;22,70;-17,00
18.01.2024;18.01.2024;FCR;1;NEGPOS_16_20;48,20;72,00;48,20;46,00;93,00;140,80;-65,00;25,00;48,20;-23,00;486,00;3,48;145,00;564,00;48,20;-105,00;110,00;48,20;-60,00;14,00;48,20;-14,00;62,00;48,20;83,00;77,00;48,20;-7,00
18.01.2024;18.01.2024;FCR;1;NEGPOS_20_24;24,55;72,00;24,55;15,00;93,00;140,80;-65,00;25,00;24,55;-23,00;486,00;5,42;145,00;564,00;24,55;24,00;110,00;24,55;-67,00;14,00;24,55;-14,00;62,00;24,55;-8,00;77,00;24,55;-7,00
19.01.2024;19.01.2024;FCR;1;NEGPOS_00_04;30,08;72,00;30,08;-11,00;93,00;125,48;-65,00;25,00;30,08;-22,00;486,00;4,49;145,00;564,00;30,08;83,00;110,00;30,08;-65,00;14,00;30,08;-14,00;62,00;30,08;-31,00;77,00;30,08;-20,00
19.01.2024;19.01.2024;FCR;1;NEGPOS_04_08;38,00;72,00;38,00;-13,00;93,00;125,48;-65,00;25,00;38,00;-22,00;486,00;3,52;145,00;564,00;38,00;69,00;110,00;38,00;-62,00;14,00;38,00;-14,00;62,00;38,00;-28,00;77,00;38,00;-10,00
19.01.2024;19.01.2024;FCR;1;NEGPOS_08_12;40,00;72,00;40,00;-23,00;93,00;125,48;-65,00;25,00;40,00;-22,00;486,00;3,16;145,00;564,00;40,00;53,00;110,00;40,00;-64,00;14,00;40,00;-14,00;62,00;40,00;0,00;77,00;40,00;-10,00
19.01.2024;19.01.2024;FCR;1;NEGPOS_12_16;24,80;72,00;24,80;-7,00;93,00;125,48;-65,00;25,00;24,80;-22,00;486,00;3,44;145,00;564,00;24,80;51,00;110,00;24,80;-65,00;14,00;24,80;-14,00;62,00;24,80;-13,00;77,00;24,80;-10,00
19.01.2024;19.01.2024;FCR;1;NEGPOS_16_20;45,91;72,00;45,91;14,00;93,00;125,48;-65,00;25,00;45,91;-23,00;486,00;3,20;145,00;564,00;45,91;-71,00;110,00;45,91;-55,00;14,00;45,91;-14,00;62,00;45,91;89,00;77,00;45,91;-20,00
19.01.2024;19.01.2024;FCR;1;NEGPOS_20_24;24,03;72,00;24,03;-8,00;93,00;125,48;-65,00;25,00;24,03;-23,00;486,00;5,36;145,00;564,00;24,03;30,00;110,00;24,03;-65,00;14,00;24,03;-14,00;62,00;24,03;10,00;77,00;24,03;-10,00
20.01.2024;20.01.2024;FCR;1;NEGPOS_00_04;32,00;72,00;32,00;0,00;93,00;67,08;-65,00;25,00;32,00;-22,00;486,00;6,72;145,00;564,00;32,00;73,00;110,00;32,00;-65,00;14,00;32,00;-11,00;62,00;32,00;-19,00;77,00;32,00;-36,00
20.01.2024;20.01.2024;FCR;1;NEGPOS_04_08;31,09;72,00;31,09;-1,00;93,00;67,08;-65,00;25,00;31,09;-22,00;486,00;12,00;145,00;564,00;31,09;25,00;110,00;31,09;-65,00;14,00;31,09;-14,00;62,00;31,09;33,00;77,00;31,09;-36,00
20.01.2024;20.01.2024;FCR;1;NEGPOS_08_12;26,00;72,00;26,00;-8,00;93,00;64,64;-65,00;25,00;26,00;-22,00;486,00;6,00;146,00;564,00;26,00;10,00;110,00;26,00;-65,00;14,00;26,00;-14,00;62,00;26,00;55,00;77,00;26,00;-36,00
20.01.2024;20.01.2024;FCR;1;NEGPOS_12_16;25,38;72,00;25,38;-9,00;93,00;64,24;-65,00;25,00;25,38;-22,00;486,00;4,50;145,00;564,00;25,38;59,00;110,00;25,38;-65,00;14,00;25,38;-14,00;62,00;25,38;7,00;77,00;25,38;-36,00
20.01.2024;20.01.2024;FCR;1;NEGPOS_16_20;26,24;72,00;26,24;-13,00;93,00;66,16;-65,00;25,00;26,24;-23,00;486,00;2,96;145,00;564,00;26,24;8,00;110,00;26,24;-65,00;14,00;26,24;-14,00;62,00;26,24;65,00;77,00;26,24;-36,00
20.01.2024;20.01.2024;FCR;1;NEGPOS_20_24;27,82;72,00;27,82;-16,00;93,00;67,52;-65,00;25,00;27,82;-23,00;486,00;3,92;145,00;564,00;27,82;36,00;110,00;27,82;-65,00;14,00;27,82;-14,00;62,00;27,82;38,00;77,00;27,82;-36,00
21.01.2024;21.01.2024;FCR;1;NEGPOS_00_04;39,66;72,00;39,66;15,00;93,00;184,80;-65,00;25,00;39,66;-22,00;486,00;6,00;145,00;564,00;39,66;53,00;110,00;39,66;-64,00;14,00;39,66;-12,00;62,00;39,66;-28,00;77,00;39,66;-22,00
21.01.2024;21.01.2024;FCR;1;NEGPOS_04_08;38,83;72,00;38,83;22,00;93,00;185,72;-65,00;25,00;38,83;-22,00;486,00;4,98;145,00;564,00;38,83;43,00;110,00;38,83;-61,00;14,00;38,83;-12,00;62,00;38,83;-28,00;77,00;38,83;-22,00
21.01.2024;21.01.2024;FCR;1;NEGPOS_08_12;37,75;72,00;37,75;30,00;93,00;185,60;-65,00;25,00;37,75;-22,00;486,00;6,87;145,00;564,00;37,75;39,00;110,00;37,75;-64,00;14,00;37,75;-12,00;62,00;37,75;-29,00;77,00;37,75;-22,00
21.01.2024;21.01.2024;FCR;1;NEGPOS_12_16;31,90;72,00;31,90;30,00;93,00;184,72;-65,00;25,00;31,90;-22,00;486,00;4,50;145,00;564,00;31,90;50,00;110,00;31,90;-67,00;14,00;31,90;-12,00;62,00;31,90;-35,00;77,00;31,90;-24,00
21.01.2024;21.01.2024;FCR;1;NEGPOS_16_20;34,08;72,00;34,08;30,00;93,00;184,52;-65,00;25,00;34,08;-23,00;486,00;3,32;145,00;564,00;34,08;-16,00;110,00;34,08;-67,00;14,00;34,08;-14,00;62,00;34,08;34,00;77,00;34,08;-24,00
21.01.2024;21.01.2024;FCR;1;NEGPOS_20_24;29,66;72,00;29,66;22,00;93,00;185,04;-65,00;25,00;29,66;-23,00;486,00;12,00;145,00;564,00;29,66;21,00;110,00;29,66;-67,00;14,00;29,66;-14,00;62,00;29,66;5,00;77,00;29,66;-24,00
22.01.2024;22.01.2024;FCR;1;NEGPOS_00_04;39,81;72,00;39,81;10,00;93,00;179,28;-65,00;25,00;39,81;-18,00;486,00;4,00;145,00;564,00;39,81;49,00;110,00;39,81;-64,00;14,00;39,81;-13,00;62,00;39,81;-22,00;77,00;39,81;-22,00
22.01.2024;22.01.2024;FCR;1;NEGPOS_04_08;40,39;72,00;40,39;7,00;93,00;178,72;-65,00;25,00;40,39;-18,00;486,00;3,08;145,00;564,00;40,39;20,00;110,00;40,39;-54,00;14,00;40,39;-14,00;62,00;40,39;1,00;77,00;40,39;-22,00
22.01.2024;22.01.2024;FCR;1;NEGPOS_08_12;37,66;72,00;37,66;15,00;93,00;178,56;-65,00;25,00;37,66;-22,00;486,00;20,00;145,00;564,00;37,66;-10,00;110,00;37,66;-64,00;14,00;37,66;-14,00;62,00;37,66;41,00;77,00;37,66;-26,00
22.01.2024;22.01.2024;FCR;1;NEGPOS_12_16;32,15;72,00;32,15;21,00;93,00;188,32;-65,00;25,00;32,15;-22,00;486,00;29,68;145,00;564,00;32,15;-24,00;110,00;32,15;-64,00;14,00;32,15;-12,00;62,00;32,15;49,00;77,00;32,15;-28,00
22.01.2024;22.01.2024;FCR;1;NEGPOS_16_20;43,44;72,00;43,44;19,00;93,00;188,44;-65,00;25,00;43,44;-23,00;486,00;12,01;145,00;564,00;43,44;-66,00;110,00;43,44;-54,00;14,00;43,44;-14,00;62,00;43,44;80,00;77,00;43,44;-22,00
22.01.2024;22.01.2024;FCR;1;NEGPOS_20_24;31,39;72,00;31,39;10,00;93,00;188,20;-65,00;25,00;31,39;-23,00;486,00;5,42;145,00;564,00;31,39;24,00;110,00;31,39;-64,00;14,00;31,39;-14,00;62,00;31,39;11,00;77,00;31,39;-24,00
23.01.2024;23.01.2024;FCR;1;NEGPOS_00_04;50,00;72,00;50,00;-13,00;93,00;175,12;-65,00;25,00;50,00;-17,00;486,00;3,12;145,00;564,00;50,00;49,00;110,00;50,00;-53,00;14,00;50,00;-13,00;62,00;50,00;-16,00;77,00;50,00;-17,00
23.01.2024;23.01.2024;FCR;1;NEGPOS_04_08;52,93;72,00;52,93;4,00;93,00;174,96;-65,00;25,00;52,93;-22,00;486,00;3,72;145,00;564,00;52,93;41,00;110,00;52,93;-54,00;14,00;52,93;-14,00;62,00;52,93;-18,00;77,00;52,93;-17,00
23.01.2024;23.01.2024;FCR;1;NEGPOS_08_12;37,66;72,00;37,66;6,00;93,00;173,80;-65,00;25,00;37,66;-22,00;486,00;3,00;145,00;564,00;37,66;-5,00;110,00;37,66;-72,00;14,00;37,66;-14,00;62,00;37,66;44,00;77,00;37,66;-17,00
23.01.2024;23.01.2024;FCR;1;NEGPOS_12_16;35,95;72,00;35,95;3,00;93,00;175,08;-65,00;25,00;35,95;-22,00;486,00;9,92;145,00;564,00;35,95;9,00;110,00;35,95;-72,00;14,00;35,95;-14,00;62,00;35,95;35,00;77,00;35,95;-19,00
23.01.2024;23.01.2024;FCR;1;NEGPOS_16_20;39,29;72,00;39,29;25,00;93,00;175,52;-65,00;25,00;39,29;-23,00;486,00;3,32;145,00;564,00;39,29;-36,00;110,00;39,29;-72,00;14,00;39,29;-14,00;62,00;39,29;57,00;77,00;39,29;-17,00
23.01.2024;23.01.2024;FCR;1;NEGPOS_20_24;37,15;72,00;37,15;-16,00;93,00;176,04;-65,00;25,00;37,15;-23,00;486,00;8,19;145,00;564,00;37,15;70,00;110,00;37,15;-64,00;14,00;37,15;-14,00;62,00;37,15;-16,00;77,00;37,15;-17,00
24.01.2024;24.01.2024;FCR;1;NEGPOS_00_04;59,66;72,00;59,66;10,00;93,00;173,56;-65,00;25,00;59,66;-22,00;486,00;3,12;145,00;564,00;59,66;9,00;110,00;59,66;-28,00;14,00;59,66;-13,00;62,00;59,66;-20,00;77,00;59,66;-16,00
24.01.2024;24.01.2024;FCR;1;NEGPOS_04_08;53,92;72,00;53,92;9,00;93,00;182,08;-65,00;25,00;53,92;-22,00;486,00;2,98;145,00;564,00;53,92;28,00;110,00;53,92;-36,00;14,00;53,92;-14,00;62,00;53,92;-24,00;77,00;53,92;-21,00
24.01.2024;24.01.2024;FCR;1;NEGPOS_08_12;39,56;72,00;39,56;-3,00;93,00;182,08;-65,00;25,00;39,56;-22,00;486,00;3,64;145,00;564,00;39,56;61,00;110,00;39,56;-64,00;14,00;39,56;-14,00;62,00;39,56;-12,00;77,00;39,56;-26,00
24.01.2024;24.01.2024;FCR;1;NEGPOS_12_16;37,71;72,00;37,71;-6,00;93,00;182,32;-65,00;25,00;37,71;-22,00;486,00;6,00;145,00;564,00;37,71;73,00;110,00;37,71;-64,00;14,00;37,71;-14,00;62,00;37,71;-23,00;77,00;37,71;-24,00
24.01.2024;24.01.2024;FCR;1;NEGPOS_16_20;46,19;72,00;46,19;9,00;93,00;184,32;-65,00;25,00;46,19;-23,00;486,00;3,08;145,00;564,00;46,19;20,00;110,00;46,19;-54,00;14,00;46,19;-14,00;62,00;46,19;3,00;77,00;46,19;-21,00
24.01.2024;24.01.2024;FCR;1;NEGPOS_20_24;40,00;72,00;40,00;-19,00;93,00;185,16;-65,00;25,00;40,00;-23,00;486,00;3,80;145,00;564,00;40,00;80,00;110,00;40,00;-57,00;14,00;40,00;-14,00;62,00;40,00;-26,00;77,00;40,00;-21,00
25.01.2024;25.01.2024;FCR;1;NEGPOS_00_04;86,30;72,00;86,30;-45,00;93,00;101,92;-65,00;25,00;86,30;-17,00;486,00;3,60;145,00;564,00;86,30;73,00;110,00;86,30;-57,00;14,00;86,30;-13,00;62,00;86,30;-5,00;77,00;86,30;-16,00
25.01.2024;25.01.2024;FCR;1;NEGPOS_04_08;65,60;72,00;65,60;-29,00;93,00;103,28;-65,00;25,00;65,60;-22,00;486,00;3,12;145,00;564,00;65,60;41,00;110,00;65,60;-54,00;14,00;65,60;-14,00;62,00;65,60;19,00;77,00;65,60;-21,00
25.01.2024;25.01.2024;FCR;1;NEGPOS_08_12;32,03;72,00;32,03;-7,00;93,00;101,48;-65,00;25,00;32,03;-22,00;486,00;3,00;145,00;564,00;32,03;21,00;110,00;32,03;-65,00;14,00;32,03;-14,00;62,00;32,03;28,00;77,00;32,03;-21,00
25.01.2024;25.01.2024;FCR;1;NEGPOS_12_16;31,88;72,00;31,88;-27,00;93,00;63,76;-65,00;25,00;31,88;-22,00;486,00;3,92;145,00;564,00;31,88;73,00;110,00;31,88;-66,00;14,00;31,88;-14,00;62,00;31,88;-3,00;77,00;31,88;-21,00
25.01.2024;25.01.2024;FCR;1;NEGPOS_16_20;41,31;72,00;41,31;2,00;93,00;64,32;-65,00;25,00;41,31;-23,00;486,00;3,16;145,00;564,00;41,31;33,00;110,00;41,31;-46,00;14,00;41,31;-14,00;62,00;41,31;-11,00;77,00;41,31;-21,00
25.01.2024;25.01.2024;FCR;1;NEGPOS_20_24;30,36;72,00;30,36;-19,00;93,00;65,48;-65,00;25,00;30,36;-23,00;486,00;3,76;145,00;564,00;30,36;73,00;110,00;30,36;-64,00;14,00;30,36;-14,00;62,00;30,36;-12,00;77,00;30,36;-21,00
26.01.2024;26.01.2024;FCR;1;NEGPOS_00_04;58,99;72,00;58,99;-24,00;93,00;137,84;-65,00;25,00;58,99;-21,00;486,00;3,16;145,00;564,00;58,99;53,00;110,00;58,99;-57,00;14,00;58,99;-13,00;62,00;58,99;1,00;77,00;58,99;-19,00
26.01.2024;26.01.2024;FCR;1;NEGPOS_04_08;48,71;72,00;48,71;-29,00;93,00;137,76;-65,00;25,00;48,71;-21,00;486,00;3,06;145,00;564,00;48,71;48,00;110,00;48,71;-54,00;14,00;48,71;-14,00;62,00;48,71;14,00;77,00;48,71;-24,00
26.01.2024;26.01.2024;FCR;1;NEGPOS_08_12;35,45;72,00;35,45;-24,00;93,00;135,72;-65,00;25,00;35,45;-23,00;486,00;3,00;145,00;564,00;35,45;28,00;110,00;35,45;-66,00;14,00;35,45;-14,00;62,00;35,45;43,00;77,00;35,45;-24,00
26.01.2024;26.01.2024;FCR;1;NEGPOS_12_16;34,52;72,00;34,52;-14,00;93,00;136,60;-65,00;25,00;34,52;-22,00;486,00;20,00;145,00;564,00;34,52;66,00;110,00;34,52;-64,00;14,00;34,52;-14,00;62,00;34,52;-11,00;77,00;34,52;-21,00
26.01.2024;26.01.2024;FCR;1;NEGPOS_16_20;46,21;72,00;46,21;9,00;93,00;136,84;-65,00;25,00;46,21;-23,00;486,00;3,24;145,00;564,00;46,21;-42,00;110,00;46,21;-54,00;14,00;46,21;-14,00;62,00;46,21;65,00;77,00;46,21;-21,00
26.01.2024;26.01.2024;FCR;1;NEGPOS_20_24;35,15;72,00;35,15;-24,00;93,00;136,32;-65,00;25,00;35,15;-23,00;486,00;3,20;145,00;564,00;35,15;70,00;110,00;35,15;-64,00;14,00;35,15;-14,00;62,00;35,15;-4,00;77,00;35,15;-21,00
27.01.2024;27.01.2024;FCR;1;NEGPOS_00_04;54,11;72,00;54,11;-27,00;93,00;111,88;-65,00;25,00;54,11;-21,00;486,00;3,52;145,00;564,00;54,11;97,00;110,00;54,11;-57,00;14,00;54,11;-13,00;62,00;54,11;-28,00;77,00;54,11;-31,00
27.01.2024;27.01.2024;FCR;1;NEGPOS_04_08;47,27;72,00;47,27;-25,00;93,00;111,88;-65,00;25,00;47,27;-22,00;486,00;3,08;145,00;564,00;47,27;95,00;110,00;47,27;-54,00;14,00;47,27;-14,00;62,00;47,27;-29,00;77,00;47,27;-31,00
27.01.2024;27.01.2024;FCR;1;NEGPOS_08_12;44,00;72,00;44,00;-30,00;93,00;111,88;-65,00;25,00;44,00;-22,00;486,00;9,82;145,00;564,00;44,00;106,00;110,00;44,00;-57,00;14,00;44,00;-14,00;62,00;44,00;-32,00;77,00;44,00;-31,00
27.01.2024;27.01.2024;FCR;1;NEGPOS_12_16;35,13;72,00;35,13;-16,00;93,00;111,88;-65,00;25,00;35,13;-22,00;486,00;7,22;145,00;564,00;35,13;88,00;110,00;35,13;-64,00;14,00;35,13;-14,00;62,00;35,13;-21,00;77,00;35,13;-31,00
27.01.2024;27.01.2024;FCR;1;NEGPOS_16_20;34,51;72,00;34,51;-2,00;93,00;111,88;-65,00;25,00;34,51;-23,00;486,00;2,88;145,00;564,00;34,51;26,00;110,00;34,51;-55,00;14,00;34,51;-14,00;62,00;34,51;19,00;77,00;34,51;-31,00
27.01.2024;27.01.2024;FCR;1;NEGPOS_20_24;34,00;72,00;34,00;-19,00;93,00;111,88;-65,00;25,00;34,00;-23,00;486,00;3,32;145,00;564,00;34,00;109,00;110,00;34,00;-64,00;14,00;34,00;-14,00;62,00;34,00;-38,00;77,00;34,00;-31,00
28.01.2024;28.01.2024;FCR;1;NEGPOS_00_04;48,49;72,00;48,49;-28,00;93,00;199,08;-65,00;25,00;48,49;-21,00;486,00;7,74;145,00;564,00;48,49;98,00;110,00;48,49;-57,00;14,00;48,49;-13,00;62,00;48,49;-36,00;77,00;48,49;-23,00
28.01.2024;28.01.2024;FCR;1;NEGPOS_04_08;40,45;72,00;40,45;-29,00;93,00;174,68;-65,00;25,00;40,45;-22,00;486,00;3,48;145,00;564,00;40,45;93,00;110,00;40,45;-54,00;14,00;40,45;-14,00;62,00;40,45;-31,00;77,00;40,45;-23,00
28.01.2024;28.01.2024;FCR;1;NEGPOS_08_12;36,03;72,00;36,03;-43,00;93,00;174,68;-65,00;25,00;36,03;-22,00;486,00;9,82;145,00;564,00;36,03;119,00;110,00;36,03;-64,00;14,00;36,03;-14,00;62,00;36,03;-30,00;77,00;36,03;-26,00
28.01.2024;28.01.2024;FCR;1;NEGPOS_12_16;46,86;72,00;46,86;-50,00;93,00;174,68;-65,00;25,00;46,86;-18,00;486,00;7,22;145,00;564,00;46,86;110,00;110,00;46,86;-57,00;14,00;46,86;-13,00;62,00;46,86;-29,00;77,00;46,86;-23,00
28.01.2024;28.01.2024;FCR;1;NEGPOS_16_20;38,88;72,00;38,88;-27,00;93,00;174,68;-65,00;25,00;38,88;-23,00;486,00;2,96;145,00;564,00;38,88;85,00;110,00;38,88;-64,00;14,00;38,88;-14,00;62,00;38,88;-11,00;77,00;38,88;-26,00
28.01.2024;28.01.2024;FCR;1;NEGPOS_20_24;32,14;72,00;32,14;-43,00;93,00;174,68;-65,00;25,00;32,14;-23,00;486,00;8,92;145,00;564,00;32,14;115,00;110,00;32,14;-64,00;14,00;32,14;-14,00;62,00;32,14;-25,00;77,00;32,14;-26,00
29.01.2024;29.01.2024;FCR;1;NEGPOS_00_04;41,07;72,00;41,07;-9,00;93,00;131,88;-65,00;25,00;41,07;-22,00;486,00;3,52;145,00;564,00;41,07;76,00;110,00;41,07;-57,00;14,00;41,07;-13,00;62,00;41,07;-32,00;77,00;41,07;-23,00
29.01.2024;29.01.2024;FCR;1;NEGPOS_04_08;48,00;72,00;48,00;10,00;93,00;131,88;-65,00;25,00;48,00;-22,00;486,00;3,44;145,00;564,00;48,00;26,00;110,00;48,00;-54,00;14,00;48,00;-14,00;62,00;48,00;-3,00;77,00;48,00;-23,00
29.01.2024;29.01.2024;FCR;1;NEGPOS_08_12;31,04;72,00;31,04;15,00;93,00;131,88;-65,00;25,00;31,04;-22,00;486,00;3,06;145,00;564,00;31,04;-25,00;110,00;31,04;-46,00;14,00;31,04;-14,00;62,00;31,04;38,00;77,00;31,04;-26,00
29.01.2024;29.01.2024;FCR;1;NEGPOS_12_16;29,33;72,00;29,33;25,00;93,00;131,88;-65,00;25,00;29,33;-23,00;486,00;9,88;145,00;564,00;29,33;-31,00;110,00;29,33;-46,00;14,00;29,33;-14,00;62,00;29,33;35,00;77,00;29,33;-26,00
